HEADER_TIME_STAMP,X,Y,Z
2017-03-16 12:27:05.750,0.22,0.912,-0.449
2017-03-16 12:27:05.763,0.203,0.893,-0.472
2017-03-16 12:27:05.775,0.176,0.935,-0.463
2017-03-16 12:27:05.787,0.16,0.882,-0.462
2017-03-16 12:27:05.800,0.217,0.877,-0.481
2017-03-16 12:27:05.812,0.261,0.894,-0.441
2017-03-16 12:27:05.825,0.258,0.877,-0.437
2017-03-16 12:27:05.838,0.274,0.908,-0.424
2017-03-16 12:27:05.850,0.229,0.912,-0.378
2017-03-16 12:27:05.862,0.203,0.927,-0.387
2017-03-16 12:27:05.875,0.176,0.927,-0.367
2017-03-16 12:27:05.888,0.17,0.921,-0.371
2017-03-16 12:27:05.900,0.188,0.93,-0.411
2017-03-16 12:27:05.912,0.188,0.913,-0.399
2017-03-16 12:27:05.925,0.185,0.897,-0.437
2017-03-16 12:27:05.937,0.204,0.886,-0.426
2017-03-16 12:27:05.950,0.205,0.891,-0.425
2017-03-16 12:27:05.963,0.188,0.9,-0.437
2017-03-16 12:27:05.975,0.196,0.9,-0.422
2017-03-16 12:27:05.987,0.177,0.921,-0.449
2017-03-16 12:27:06.000,0.155,0.909,-0.416
2017-03-16 12:27:06.013,0.158,0.915,-0.415
2017-03-16 12:27:06.025,0.161,0.909,-0.431
2017-03-16 12:27:06.037,0.19,0.906,-0.413
2017-03-16 12:27:06.050,0.202,0.912,-0.437
2017-03-16 12:27:06.062,0.211,0.897,-0.417
2017-03-16 12:27:06.075,0.205,0.906,-0.416
2017-03-16 12:27:06.088,0.196,0.9,-0.413
2017-03-16 12:27:06.100,0.199,0.9,-0.411
2017-03-16 12:27:06.112,0.186,0.909,-0.428
2017-03-16 12:27:06.125,0.17,0.897,-0.402
2017-03-16 12:27:06.138,0.188,0.912,-0.43
2017-03-16 12:27:06.150,0.182,0.9,-0.44
2017-03-16 12:27:06.162,0.176,0.894,-0.439
2017-03-16 12:27:06.175,0.188,0.9,-0.452
2017-03-16 12:27:06.187,0.196,0.894,-0.425
2017-03-16 12:27:06.200,0.188,0.9,-0.443
2017-03-16 12:27:06.213,0.176,0.906,-0.423
2017-03-16 12:27:06.225,0.191,0.909,-0.413
2017-03-16 12:27:06.237,0.185,0.909,-0.412
2017-03-16 12:27:06.250,0.196,0.909,-0.399
2017-03-16 12:27:06.263,0.196,0.912,-0.424
2017-03-16 12:27:06.275,0.191,0.906,-0.416
2017-03-16 12:27:06.287,0.205,0.909,-0.421
2017-03-16 12:27:06.300,0.199,0.909,-0.437
2017-03-16 12:27:06.312,0.191,0.886,-0.425
2017-03-16 12:27:06.325,0.202,0.906,-0.452
2017-03-16 12:27:06.338,0.196,0.897,-0.428
2017-03-16 12:27:06.350,0.191,0.9,-0.443
2017-03-16 12:27:06.362,0.188,0.891,-0.441
2017-03-16 12:27:06.375,0.199,0.894,-0.422
2017-03-16 12:27:06.388,0.188,0.909,-0.449
2017-03-16 12:27:06.400,0.191,0.886,-0.431
2017-03-16 12:27:06.412,0.205,0.909,-0.449
2017-03-16 12:27:06.425,0.196,0.894,-0.431
2017-03-16 12:27:06.437,0.205,0.894,-0.422
2017-03-16 12:27:06.450,0.202,0.906,-0.431
2017-03-16 12:27:06.463,0.211,0.906,-0.411
2017-03-16 12:27:06.475,0.191,0.912,-0.425
2017-03-16 12:27:06.487,0.187,0.909,-0.411
2017-03-16 12:27:06.500,0.202,0.909,-0.422
2017-03-16 12:27:06.513,0.191,0.9,-0.432
2017-03-16 12:27:06.525,0.191,0.897,-0.411
2017-03-16 12:27:06.537,0.188,0.906,-0.448
2017-03-16 12:27:06.550,0.191,0.894,-0.437
2017-03-16 12:27:06.562,0.196,0.9,-0.437
2017-03-16 12:27:06.575,0.176,0.906,-0.428
2017-03-16 12:27:06.588,0.185,0.9,-0.421
2017-03-16 12:27:06.600,0.188,0.909,-0.443
2017-03-16 12:27:06.612,0.188,0.906,-0.412
2017-03-16 12:27:06.625,0.182,0.915,-0.413
2017-03-16 12:27:06.638,0.181,0.906,-0.422
2017-03-16 12:27:06.650,0.199,0.906,-0.413
2017-03-16 12:27:06.662,0.183,0.915,-0.431
2017-03-16 12:27:06.675,0.182,0.897,-0.411
2017-03-16 12:27:06.687,0.185,0.909,-0.428
2017-03-16 12:27:06.700,0.188,0.906,-0.416
2017-03-16 12:27:06.713,0.186,0.909,-0.415
2017-03-16 12:27:06.725,0.17,0.915,-0.431
2017-03-16 12:27:06.737,0.176,0.9,-0.411
2017-03-16 12:27:06.750,0.167,0.921,-0.428
2017-03-16 12:27:06.763,0.155,0.909,-0.413
2017-03-16 12:27:06.775,0.173,0.915,-0.422
2017-03-16 12:27:06.787,0.167,0.921,-0.432
2017-03-16 12:27:06.800,0.173,0.909,-0.399
2017-03-16 12:27:06.812,0.158,0.924,-0.416
2017-03-16 12:27:06.825,0.161,0.915,-0.396
2017-03-16 12:27:06.838,0.167,0.915,-0.402
2017-03-16 12:27:06.850,0.158,0.924,-0.402
2017-03-16 12:27:06.862,0.167,0.915,-0.392
2017-03-16 12:27:06.875,0.158,0.924,-0.422
2017-03-16 12:27:06.888,0.17,0.909,-0.399
2017-03-16 12:27:06.900,0.158,0.915,-0.413
2017-03-16 12:27:06.912,0.147,0.915,-0.416
2017-03-16 12:27:06.925,0.173,0.909,-0.416
2017-03-16 12:27:06.937,0.173,0.921,-0.431
2017-03-16 12:27:06.950,0.17,0.909,-0.411
2017-03-16 12:27:06.963,0.161,0.912,-0.422
2017-03-16 12:27:06.975,0.161,0.915,-0.413
2017-03-16 12:27:06.987,0.173,0.915,-0.41
2017-03-16 12:27:07.000,0.147,0.924,-0.422
2017-03-16 12:27:07.013,0.157,0.906,-0.396
2017-03-16 12:27:07.025,0.173,0.924,-0.425
2017-03-16 12:27:07.037,0.162,0.912,-0.414
2017-03-16 12:27:07.050,0.152,0.912,-0.413
2017-03-16 12:27:07.062,0.157,0.912,-0.426
2017-03-16 12:27:07.075,0.182,0.909,-0.402
2017-03-16 12:27:07.088,0.156,0.921,-0.43
2017-03-16 12:27:07.100,0.158,0.912,-0.425
2017-03-16 12:27:07.112,0.167,0.912,-0.439
2017-03-16 12:27:07.125,0.167,0.921,-0.443
2017-03-16 12:27:07.138,0.17,0.909,-0.431
2017-03-16 12:27:07.150,0.155,0.924,-0.449
2017-03-16 12:27:07.162,0.158,0.912,-0.422
2017-03-16 12:27:07.175,0.167,0.927,-0.437
2017-03-16 12:27:07.187,0.162,0.925,-0.417
2017-03-16 12:27:07.200,0.147,0.915,-0.399
2017-03-16 12:27:07.213,0.144,0.93,-0.412
2017-03-16 12:27:07.225,0.141,0.921,-0.367
2017-03-16 12:27:07.237,0.132,0.938,-0.381
2017-03-16 12:27:07.250,0.129,0.927,-0.364
2017-03-16 12:27:07.263,0.129,0.934,-0.364
2017-03-16 12:27:07.275,0.129,0.938,-0.367
2017-03-16 12:27:07.287,0.126,0.927,-0.352
2017-03-16 12:27:07.300,0.126,0.941,-0.381
2017-03-16 12:27:07.312,0.138,0.924,-0.364
2017-03-16 12:27:07.325,0.129,0.938,-0.372
2017-03-16 12:27:07.338,0.123,0.935,-0.372
2017-03-16 12:27:07.350,0.123,0.93,-0.367
2017-03-16 12:27:07.362,0.126,0.938,-0.372
2017-03-16 12:27:07.375,0.129,0.938,-0.358
2017-03-16 12:27:07.388,0.129,0.941,-0.371
2017-03-16 12:27:07.400,0.117,0.935,-0.367
2017-03-16 12:27:07.412,0.123,0.935,-0.34
2017-03-16 12:27:07.425,0.123,0.941,-0.37
2017-03-16 12:27:07.437,0.129,0.927,-0.352
2017-03-16 12:27:07.450,0.126,0.941,-0.37
2017-03-16 12:27:07.463,0.123,0.93,-0.356
2017-03-16 12:27:07.475,0.129,0.935,-0.364
2017-03-16 12:27:07.487,0.132,0.935,-0.384
2017-03-16 12:27:07.500,0.132,0.927,-0.367
2017-03-16 12:27:07.513,0.138,0.941,-0.395
2017-03-16 12:27:07.525,0.141,0.927,-0.402
2017-03-16 12:27:07.537,0.152,0.93,-0.421
2017-03-16 12:27:07.550,0.144,0.93,-0.425
2017-03-16 12:27:07.562,0.141,0.924,-0.396
2017-03-16 12:27:07.575,0.141,0.935,-0.408
2017-03-16 12:27:07.588,0.141,0.924,-0.385
2017-03-16 12:27:07.600,0.144,0.935,-0.393
2017-03-16 12:27:07.612,0.132,0.935,-0.399
2017-03-16 12:27:07.625,0.138,0.927,-0.387
2017-03-16 12:27:07.638,0.138,0.93,-0.408
2017-03-16 12:27:07.650,0.138,0.921,-0.384
2017-03-16 12:27:07.662,0.141,0.927,-0.41
2017-03-16 12:27:07.675,0.138,0.924,-0.408
2017-03-16 12:27:07.687,0.147,0.924,-0.384
2017-03-16 12:27:07.700,0.138,0.935,-0.399
2017-03-16 12:27:07.713,0.132,0.924,-0.378
2017-03-16 12:27:07.725,0.147,0.93,-0.402
2017-03-16 12:27:07.737,0.138,0.927,-0.388
2017-03-16 12:27:07.750,0.132,0.927,-0.381
2017-03-16 12:27:07.763,0.126,0.93,-0.393
2017-03-16 12:27:07.775,0.147,0.915,-0.381
2017-03-16 12:27:07.787,0.153,0.938,-0.411
2017-03-16 12:27:07.800,0.132,0.924,-0.393
2017-03-16 12:27:07.812,0.138,0.921,-0.386
2017-03-16 12:27:07.825,0.144,0.927,-0.402
2017-03-16 12:27:07.838,0.142,0.924,-0.384
2017-03-16 12:27:07.850,0.123,0.93,-0.402
2017-03-16 12:27:07.862,0.137,0.921,-0.387
2017-03-16 12:27:07.875,0.155,0.927,-0.411
2017-03-16 12:27:07.888,0.133,0.93,-0.409
2017-03-16 12:27:07.900,0.132,0.924,-0.387
2017-03-16 12:27:07.912,0.138,0.93,-0.411
2017-03-16 12:27:07.925,0.144,0.924,-0.387
2017-03-16 12:27:07.937,0.129,0.93,-0.398
2017-03-16 12:27:07.950,0.129,0.93,-0.399
2017-03-16 12:27:07.963,0.141,0.915,-0.381
2017-03-16 12:27:07.975,0.144,0.935,-0.402
2017-03-16 12:27:07.987,0.141,0.927,-0.384
2017-03-16 12:27:08.000,0.138,0.93,-0.399
2017-03-16 12:27:08.013,0.137,0.915,-0.393
2017-03-16 12:27:08.025,0.155,0.927,-0.393
2017-03-16 12:27:08.037,0.124,0.928,-0.408
2017-03-16 12:27:08.050,0.132,0.915,-0.396
2017-03-16 12:27:08.062,0.152,0.927,-0.416
2017-03-16 12:27:08.075,0.138,0.924,-0.393
2017-03-16 12:27:08.088,0.132,0.921,-0.398
2017-03-16 12:27:08.100,0.141,0.924,-0.411
2017-03-16 12:27:08.112,0.147,0.92,-0.384
2017-03-16 12:27:08.125,0.132,0.938,-0.411
2017-03-16 12:27:08.138,0.128,0.912,-0.388
2017-03-16 12:27:08.150,0.147,0.927,-0.399
2017-03-16 12:27:08.162,0.141,0.927,-0.402
2017-03-16 12:27:08.175,0.144,0.927,-0.393
2017-03-16 12:27:08.187,0.141,0.93,-0.411
2017-03-16 12:27:08.200,0.147,0.924,-0.387
2017-03-16 12:27:08.213,0.148,0.927,-0.401
2017-03-16 12:27:08.225,0.132,0.93,-0.399
2017-03-16 12:27:08.237,0.144,0.921,-0.392
2017-03-16 12:27:08.250,0.141,0.927,-0.411
2017-03-16 12:27:08.263,0.144,0.921,-0.393
2017-03-16 12:27:08.275,0.132,0.927,-0.413
2017-03-16 12:27:08.287,0.137,0.915,-0.403
2017-03-16 12:27:08.300,0.147,0.921,-0.402
2017-03-16 12:27:08.312,0.138,0.927,-0.409
2017-03-16 12:27:08.325,0.141,0.915,-0.387
2017-03-16 12:27:08.338,0.144,0.927,-0.416
2017-03-16 12:27:08.350,0.138,0.924,-0.393
2017-03-16 12:27:08.362,0.141,0.927,-0.395
2017-03-16 12:27:08.375,0.141,0.924,-0.402
2017-03-16 12:27:08.388,0.155,0.915,-0.393
2017-03-16 12:27:08.400,0.144,0.927,-0.413
2017-03-16 12:27:08.412,0.147,0.921,-0.393
2017-03-16 12:27:08.425,0.152,0.924,-0.411
2017-03-16 12:27:08.437,0.144,0.924,-0.412
2017-03-16 12:27:08.450,0.141,0.921,-0.393
2017-03-16 12:27:08.463,0.138,0.935,-0.422
2017-03-16 12:27:08.475,0.141,0.915,-0.393
2017-03-16 12:27:08.487,0.147,0.924,-0.41
2017-03-16 12:27:08.500,0.144,0.924,-0.402
2017-03-16 12:27:08.513,0.152,0.915,-0.395
2017-03-16 12:27:08.525,0.152,0.924,-0.413
2017-03-16 12:27:08.537,0.152,0.915,-0.393
2017-03-16 12:27:08.550,0.144,0.927,-0.413
2017-03-16 12:27:08.562,0.141,0.921,-0.409
2017-03-16 12:27:08.575,0.152,0.915,-0.402
2017-03-16 12:27:08.588,0.147,0.924,-0.417
2017-03-16 12:27:08.600,0.144,0.912,-0.387
2017-03-16 12:27:08.612,0.141,0.924,-0.413
2017-03-16 12:27:08.625,0.152,0.915,-0.396
2017-03-16 12:27:08.638,0.158,0.921,-0.401
2017-03-16 12:27:08.650,0.147,0.924,-0.413
2017-03-16 12:27:08.662,0.157,0.912,-0.399
2017-03-16 12:27:08.675,0.167,0.924,-0.425
2017-03-16 12:27:08.687,0.145,0.912,-0.397
2017-03-16 12:27:08.700,0.144,0.921,-0.399
2017-03-16 12:27:08.713,0.146,0.924,-0.413
2017-03-16 12:27:08.725,0.167,0.912,-0.408
2017-03-16 12:27:08.737,0.155,0.924,-0.425
2017-03-16 12:27:08.750,0.158,0.906,-0.399
2017-03-16 12:27:08.763,0.17,0.921,-0.424
2017-03-16 12:27:08.775,0.161,0.909,-0.416
2017-03-16 12:27:08.787,0.158,0.915,-0.41
2017-03-16 12:27:08.800,0.161,0.915,-0.428
2017-03-16 12:27:08.812,0.167,0.909,-0.408
2017-03-16 12:27:08.825,0.167,0.921,-0.422
2017-03-16 12:27:08.838,0.155,0.913,-0.417
2017-03-16 12:27:08.850,0.155,0.906,-0.408
2017-03-16 12:27:08.862,0.161,0.921,-0.422
2017-03-16 12:27:08.875,0.167,0.909,-0.399
2017-03-16 12:27:08.888,0.158,0.924,-0.424
2017-03-16 12:27:08.900,0.161,0.906,-0.413
2017-03-16 12:27:08.912,0.185,0.915,-0.422
2017-03-16 12:27:08.925,0.161,0.912,-0.422
2017-03-16 12:27:08.937,0.169,0.906,-0.411
2017-03-16 12:27:08.950,0.17,0.921,-0.431
2017-03-16 12:27:08.963,0.155,0.912,-0.409
2017-03-16 12:27:08.975,0.158,0.921,-0.416
2017-03-16 12:27:08.987,0.157,0.909,-0.416
2017-03-16 12:27:09.000,0.182,0.915,-0.416
2017-03-16 12:27:09.013,0.162,0.915,-0.426
2017-03-16 12:27:09.025,0.152,0.912,-0.399
2017-03-16 12:27:09.037,0.161,0.912,-0.421
2017-03-16 12:27:09.050,0.161,0.909,-0.422
2017-03-16 12:27:09.062,0.161,0.909,-0.416
2017-03-16 12:27:09.075,0.161,0.915,-0.431
2017-03-16 12:27:09.088,0.16,0.9,-0.411
2017-03-16 12:27:09.100,0.182,0.915,-0.425
2017-03-16 12:27:09.112,0.168,0.912,-0.414
2017-03-16 12:27:09.125,0.158,0.921,-0.413
2017-03-16 12:27:09.138,0.155,0.921,-0.417
2017-03-16 12:27:09.150,0.17,0.912,-0.396
2017-03-16 12:27:09.162,0.17,0.924,-0.421
2017-03-16 12:27:09.175,0.161,0.912,-0.411
2017-03-16 12:27:09.187,0.167,0.912,-0.416
2017-03-16 12:27:09.200,0.167,0.915,-0.413
2017-03-16 12:27:09.213,0.17,0.912,-0.407
2017-03-16 12:27:09.225,0.161,0.921,-0.428
2017-03-16 12:27:09.237,0.161,0.906,-0.412
2017-03-16 12:27:09.250,0.173,0.921,-0.413
2017-03-16 12:27:09.263,0.155,0.921,-0.414
2017-03-16 12:27:09.275,0.161,0.909,-0.402
2017-03-16 12:27:09.287,0.167,0.912,-0.425
2017-03-16 12:27:09.300,0.173,0.909,-0.408
2017-03-16 12:27:09.312,0.167,0.915,-0.424
2017-03-16 12:27:09.325,0.167,0.909,-0.422
2017-03-16 12:27:09.338,0.176,0.909,-0.413
2017-03-16 12:27:09.350,0.167,0.921,-0.425
2017-03-16 12:27:09.362,0.158,0.909,-0.402
2017-03-16 12:27:09.375,0.167,0.915,-0.422
2017-03-16 12:27:09.388,0.167,0.912,-0.409
2017-03-16 12:27:09.400,0.167,0.912,-0.413
2017-03-16 12:27:09.412,0.161,0.921,-0.425
2017-03-16 12:27:09.425,0.176,0.906,-0.411
2017-03-16 12:27:09.437,0.176,0.921,-0.425
2017-03-16 12:27:09.450,0.167,0.909,-0.402
2017-03-16 12:27:09.463,0.17,0.912,-0.424
2017-03-16 12:27:09.475,0.167,0.915,-0.425
2017-03-16 12:27:09.487,0.158,0.915,-0.399
2017-03-16 12:27:09.500,0.155,0.921,-0.416
2017-03-16 12:27:09.513,0.169,0.912,-0.413
2017-03-16 12:27:09.525,0.176,0.921,-0.416
2017-03-16 12:27:09.537,0.158,0.922,-0.409
2017-03-16 12:27:09.550,0.161,0.906,-0.399
2017-03-16 12:27:09.562,0.173,0.921,-0.428
2017-03-16 12:27:09.575,0.173,0.906,-0.402
2017-03-16 12:27:09.588,0.161,0.921,-0.412
2017-03-16 12:27:09.600,0.161,0.909,-0.411
2017-03-16 12:27:09.612,0.182,0.911,-0.412
2017-03-16 12:27:09.625,0.158,0.924,-0.425
2017-03-16 12:27:09.638,0.154,0.912,-0.399
2017-03-16 12:27:09.650,0.173,0.915,-0.425
2017-03-16 12:27:09.662,0.185,0.909,-0.412
2017-03-16 12:27:09.675,0.173,0.915,-0.416
2017-03-16 12:27:09.687,0.155,0.922,-0.423
2017-03-16 12:27:09.700,0.161,0.9,-0.393
2017-03-16 12:27:09.713,0.176,0.921,-0.421
2017-03-16 12:27:09.725,0.17,0.912,-0.411
2017-03-16 12:27:09.737,0.161,0.915,-0.415
2017-03-16 12:27:09.750,0.173,0.909,-0.425
2017-03-16 12:27:09.763,0.189,0.912,-0.413
2017-03-16 12:27:09.775,0.155,0.921,-0.416
2017-03-16 12:27:09.787,0.157,0.912,-0.402
2017-03-16 12:27:09.800,0.176,0.915,-0.422
2017-03-16 12:27:09.812,0.171,0.912,-0.414
2017-03-16 12:27:09.825,0.161,0.906,-0.411
2017-03-16 12:27:09.838,0.167,0.921,-0.428
2017-03-16 12:27:09.850,0.173,0.906,-0.408
2017-03-16 12:27:09.862,0.167,0.921,-0.425
2017-03-16 12:27:09.875,0.158,0.909,-0.411
2017-03-16 12:27:09.888,0.161,0.915,-0.411
2017-03-16 12:27:09.900,0.167,0.915,-0.413
2017-03-16 12:27:09.912,0.173,0.915,-0.399
2017-03-16 12:27:09.925,0.173,0.924,-0.425
2017-03-16 12:27:09.937,0.167,0.913,-0.409
2017-03-16 12:27:09.950,0.182,0.909,-0.408
2017-03-16 12:27:09.963,0.174,0.924,-0.422
2017-03-16 12:27:09.975,0.161,0.9,-0.402
2017-03-16 12:27:09.987,0.161,0.915,-0.428
2017-03-16 12:27:10.000,0.176,0.906,-0.408
2017-03-16 12:27:10.013,0.174,0.915,-0.421
2017-03-16 12:27:10.025,0.161,0.915,-0.422
2017-03-16 12:27:10.037,0.173,0.909,-0.408
2017-03-16 12:27:10.050,0.173,0.924,-0.422
2017-03-16 12:27:10.062,0.17,0.912,-0.399
2017-03-16 12:27:10.075,0.17,0.921,-0.422
2017-03-16 12:27:10.088,0.17,0.912,-0.412
2017-03-16 12:27:10.100,0.182,0.915,-0.402
2017-03-16 12:27:10.112,0.17,0.924,-0.422
2017-03-16 12:27:10.125,0.17,0.912,-0.411
2017-03-16 12:27:10.138,0.173,0.921,-0.431
2017-03-16 12:27:10.150,0.167,0.912,-0.413
2017-03-16 12:27:10.162,0.167,0.909,-0.41
2017-03-16 12:27:10.175,0.17,0.921,-0.425
2017-03-16 12:27:10.187,0.173,0.909,-0.408
2017-03-16 12:27:10.200,0.167,0.927,-0.422
2017-03-16 12:27:10.213,0.167,0.912,-0.402
2017-03-16 12:27:10.225,0.182,0.915,-0.411
2017-03-16 12:27:10.237,0.176,0.915,-0.414
2017-03-16 12:27:10.250,0.182,0.909,-0.402
2017-03-16 12:27:10.263,0.161,0.915,-0.422
2017-03-16 12:27:10.275,0.173,0.909,-0.399
2017-03-16 12:27:10.287,0.185,0.912,-0.421
2017-03-16 12:27:10.300,0.167,0.912,-0.413
2017-03-16 12:27:10.312,0.173,0.909,-0.407
2017-03-16 12:27:10.325,0.17,0.924,-0.425
2017-03-16 12:27:10.338,0.17,0.909,-0.396
2017-03-16 12:27:10.350,0.167,0.921,-0.422
2017-03-16 12:27:10.362,0.169,0.91,-0.414
2017-03-16 12:27:10.375,0.185,0.909,-0.408
2017-03-16 12:27:10.388,0.174,0.921,-0.422
2017-03-16 12:27:10.400,0.17,0.909,-0.399
2017-03-16 12:27:10.412,0.185,0.924,-0.422
2017-03-16 12:27:10.425,0.173,0.912,-0.399
2017-03-16 12:27:10.437,0.167,0.921,-0.395
2017-03-16 12:27:10.450,0.167,0.921,-0.416
2017-03-16 12:27:10.463,0.176,0.912,-0.408
2017-03-16 12:27:10.475,0.167,0.915,-0.411
2017-03-16 12:27:10.487,0.17,0.912,-0.396
2017-03-16 12:27:10.500,0.176,0.915,-0.416
2017-03-16 12:27:10.513,0.173,0.915,-0.417
2017-03-16 12:27:10.525,0.173,0.909,-0.399
2017-03-16 12:27:10.537,0.17,0.921,-0.425
2017-03-16 12:27:10.550,0.167,0.909,-0.402
2017-03-16 12:27:10.562,0.173,0.92,-0.421
2017-03-16 12:27:10.575,0.17,0.921,-0.416
2017-03-16 12:27:10.588,0.17,0.9,-0.396
2017-03-16 12:27:10.600,0.176,0.915,-0.425
2017-03-16 12:27:10.612,0.176,0.909,-0.402
2017-03-16 12:27:10.625,0.161,0.921,-0.416
2017-03-16 12:27:10.638,0.175,0.915,-0.411
2017-03-16 12:27:10.650,0.182,0.912,-0.411
2017-03-16 12:27:10.662,0.17,0.915,-0.411
2017-03-16 12:27:10.675,0.17,0.909,-0.399
2017-03-16 12:27:10.687,0.173,0.921,-0.422
2017-03-16 12:27:10.700,0.176,0.912,-0.408
2017-03-16 12:27:10.713,0.176,0.912,-0.408
2017-03-16 12:27:10.725,0.167,0.912,-0.411
2017-03-16 12:27:10.737,0.175,0.912,-0.407
2017-03-16 12:27:10.750,0.182,0.912,-0.428
2017-03-16 12:27:10.763,0.173,0.912,-0.411
2017-03-16 12:27:10.775,0.176,0.909,-0.422
2017-03-16 12:27:10.787,0.173,0.912,-0.426
2017-03-16 12:27:10.800,0.188,0.909,-0.408
2017-03-16 12:27:10.812,0.171,0.924,-0.431
2017-03-16 12:27:10.825,0.167,0.9,-0.402
2017-03-16 12:27:10.838,0.181,0.914,-0.415
2017-03-16 12:27:10.850,0.185,0.912,-0.416
2017-03-16 12:27:10.862,0.173,0.912,-0.408
2017-03-16 12:27:10.875,0.17,0.912,-0.422
2017-03-16 12:27:10.888,0.182,0.906,-0.402
2017-03-16 12:27:10.900,0.185,0.915,-0.416
2017-03-16 12:27:10.912,0.167,0.912,-0.408
2017-03-16 12:27:10.925,0.173,0.909,-0.413
2017-03-16 12:27:10.937,0.188,0.912,-0.428
2017-03-16 12:27:10.950,0.191,0.9,-0.411
2017-03-16 12:27:10.963,0.171,0.912,-0.431
2017-03-16 12:27:10.975,0.17,0.9,-0.422
2017-03-16 12:27:10.987,0.188,0.906,-0.422
2017-03-16 12:27:11.000,0.176,0.912,-0.428
2017-03-16 12:27:11.013,0.182,0.906,-0.408
2017-03-16 12:27:11.025,0.182,0.915,-0.431
2017-03-16 12:27:11.037,0.185,0.906,-0.412
2017-03-16 12:27:11.050,0.182,0.915,-0.416
2017-03-16 12:27:11.062,0.182,0.91,-0.425
2017-03-16 12:27:11.075,0.191,0.897,-0.425
2017-03-16 12:27:11.088,0.186,0.912,-0.431
2017-03-16 12:27:11.100,0.173,0.906,-0.411
2017-03-16 12:27:11.112,0.185,0.909,-0.43
2017-03-16 12:27:11.125,0.188,0.9,-0.428
2017-03-16 12:27:11.138,0.196,0.908,-0.413
2017-03-16 12:27:11.150,0.173,0.912,-0.425
2017-03-16 12:27:11.162,0.181,0.897,-0.411
2017-03-16 12:27:11.175,0.196,0.912,-0.428
2017-03-16 12:27:11.187,0.185,0.909,-0.416
2017-03-16 12:27:11.200,0.182,0.909,-0.422
2017-03-16 12:27:11.213,0.185,0.909,-0.429
2017-03-16 12:27:11.225,0.188,0.897,-0.408
2017-03-16 12:27:11.237,0.188,0.912,-0.427
2017-03-16 12:27:11.250,0.182,0.9,-0.422
2017-03-16 12:27:11.263,0.188,0.906,-0.422
2017-03-16 12:27:11.275,0.176,0.909,-0.416
2017-03-16 12:27:11.287,0.185,0.9,-0.407
2017-03-16 12:27:11.300,0.188,0.915,-0.44
2017-03-16 12:27:11.312,0.188,0.9,-0.417
2017-03-16 12:27:11.325,0.191,0.909,-0.422
2017-03-16 12:27:11.338,0.188,0.906,-0.422
2017-03-16 12:27:11.350,0.202,0.909,-0.425
2017-03-16 12:27:11.362,0.186,0.912,-0.438
2017-03-16 12:27:11.375,0.185,0.9,-0.408
2017-03-16 12:27:11.388,0.188,0.909,-0.427
2017-03-16 12:27:11.400,0.188,0.909,-0.428
2017-03-16 12:27:11.412,0.196,0.899,-0.422
2017-03-16 12:27:11.425,0.188,0.921,-0.428
2017-03-16 12:27:11.437,0.191,0.891,-0.408
2017-03-16 12:27:11.450,0.199,0.912,-0.443
2017-03-16 12:27:11.463,0.189,0.906,-0.417
2017-03-16 12:27:11.475,0.173,0.912,-0.416
2017-03-16 12:27:11.487,0.184,0.909,-0.428
2017-03-16 12:27:11.500,0.199,0.906,-0.416
2017-03-16 12:27:11.513,0.196,0.906,-0.425
2017-03-16 12:27:11.525,0.188,0.9,-0.416
2017-03-16 12:27:11.537,0.191,0.9,-0.422
2017-03-16 12:27:11.550,0.188,0.897,-0.428
2017-03-16 12:27:11.562,0.191,0.897,-0.422
2017-03-16 12:27:11.575,0.182,0.909,-0.44
2017-03-16 12:27:11.588,0.191,0.9,-0.422
2017-03-16 12:27:11.600,0.191,0.906,-0.437
2017-03-16 12:27:11.612,0.191,0.906,-0.417
2017-03-16 12:27:11.625,0.185,0.897,-0.422
2017-03-16 12:27:11.638,0.196,0.909,-0.431
2017-03-16 12:27:11.650,0.196,0.9,-0.411
2017-03-16 12:27:11.662,0.185,0.909,-0.428
2017-03-16 12:27:11.675,0.182,0.9,-0.422
2017-03-16 12:27:11.687,0.204,0.897,-0.424
2017-03-16 12:27:11.700,0.202,0.909,-0.44
2017-03-16 12:27:11.713,0.191,0.894,-0.411
2017-03-16 12:27:11.725,0.188,0.9,-0.437
2017-03-16 12:27:11.737,0.196,0.9,-0.423
2017-03-16 12:27:11.750,0.202,0.906,-0.425
2017-03-16 12:27:11.763,0.185,0.912,-0.429
2017-03-16 12:27:11.775,0.191,0.897,-0.413
2017-03-16 12:27:11.787,0.196,0.909,-0.437
2017-03-16 12:27:11.800,0.196,0.9,-0.416
2017-03-16 12:27:11.812,0.191,0.909,-0.43
2017-03-16 12:27:11.825,0.185,0.9,-0.428
2017-03-16 12:27:11.838,0.204,0.894,-0.422
2017-03-16 12:27:11.850,0.211,0.909,-0.437
2017-03-16 12:27:11.862,0.199,0.897,-0.422
2017-03-16 12:27:11.875,0.196,0.9,-0.431
2017-03-16 12:27:11.888,0.196,0.906,-0.425
2017-03-16 12:27:11.900,0.196,0.906,-0.422
2017-03-16 12:27:11.912,0.185,0.906,-0.437
2017-03-16 12:27:11.925,0.196,0.897,-0.425
2017-03-16 12:27:11.937,0.205,0.909,-0.44
2017-03-16 12:27:11.950,0.199,0.9,-0.428
2017-03-16 12:27:11.963,0.202,0.894,-0.427
2017-03-16 12:27:11.975,0.205,0.9,-0.44
