HEADER_TIME_STAMP,X,Y,Z
2017-03-16 12:26:22.525,0.716,1.399,-0.047
2017-03-16 12:26:22.537,0.73,1.471,-0.042
2017-03-16 12:26:22.550,0.727,1.46,-0.018
2017-03-16 12:26:22.562,0.705,1.399,0.011
2017-03-16 12:26:22.575,0.689,1.314,0.032
2017-03-16 12:26:22.588,0.67,1.257,0.038
2017-03-16 12:26:22.600,0.645,1.226,0.038
2017-03-16 12:26:22.612,0.611,1.209,0.041
2017-03-16 12:26:22.625,0.575,1.191,0.053
2017-03-16 12:26:22.638,0.544,1.188,0.066
2017-03-16 12:26:22.650,0.501,1.179,0.088
2017-03-16 12:26:22.662,0.457,1.173,0.113
2017-03-16 12:26:22.675,0.416,1.161,0.141
2017-03-16 12:26:22.687,0.391,1.131,0.155
2017-03-16 12:26:22.700,0.361,1.07,0.158
2017-03-16 12:26:22.713,0.344,1.009,0.158
2017-03-16 12:26:22.725,0.328,0.947,0.147
2017-03-16 12:26:22.737,0.32,0.908,0.13
2017-03-16 12:26:22.750,0.317,0.856,0.114
2017-03-16 12:26:22.763,0.312,0.819,0.114
2017-03-16 12:26:22.775,0.29,0.78,0.114
2017-03-16 12:26:22.787,0.276,0.755,0.117
2017-03-16 12:26:22.800,0.27,0.736,0.123
2017-03-16 12:26:22.812,0.261,0.719,0.117
2017-03-16 12:26:22.825,0.255,0.71,0.123
2017-03-16 12:26:22.838,0.244,0.716,0.123
2017-03-16 12:26:22.850,0.232,0.718,0.123
2017-03-16 12:26:22.862,0.229,0.718,0.117
2017-03-16 12:26:22.875,0.22,0.716,0.117
2017-03-16 12:26:22.888,0.217,0.707,0.114
2017-03-16 12:26:22.900,0.214,0.704,0.114
2017-03-16 12:26:22.912,0.211,0.71,0.114
2017-03-16 12:26:22.925,0.205,0.721,0.111
2017-03-16 12:26:22.937,0.214,0.749,0.109
2017-03-16 12:26:22.950,0.22,0.804,0.109
2017-03-16 12:26:22.963,0.237,0.854,0.117
2017-03-16 12:26:22.975,0.258,0.906,0.126
2017-03-16 12:26:22.987,0.281,0.929,0.126
2017-03-16 12:26:23.000,0.305,0.977,0.117
2017-03-16 12:26:23.013,0.329,1.088,0.123
2017-03-16 12:26:23.025,0.375,1.232,0.138
2017-03-16 12:26:23.037,0.398,1.324,0.16
2017-03-16 12:26:23.050,0.411,1.337,0.185
2017-03-16 12:26:23.062,0.427,1.301,0.186
2017-03-16 12:26:23.075,0.466,1.252,0.152
2017-03-16 12:26:23.088,0.502,1.218,0.077
2017-03-16 12:26:23.100,0.545,1.205,-0.032
2017-03-16 12:26:23.112,0.571,1.208,-0.114
2017-03-16 12:26:23.125,0.575,1.22,-0.167
2017-03-16 12:26:23.138,0.549,1.239,-0.159
2017-03-16 12:26:23.150,0.525,1.264,-0.114
2017-03-16 12:26:23.162,0.485,1.276,-0.047
2017-03-16 12:26:23.175,0.455,1.255,0.023
2017-03-16 12:26:23.187,0.42,1.197,0.066
2017-03-16 12:26:23.200,0.402,1.106,0.07
2017-03-16 12:26:23.213,0.401,1.016,0.046
2017-03-16 12:26:23.225,0.428,0.924,0
2017-03-16 12:26:23.237,0.454,0.852,-0.037
2017-03-16 12:26:23.250,0.469,0.795,-0.073
2017-03-16 12:26:23.263,0.481,0.747,-0.094
2017-03-16 12:26:23.275,0.49,0.71,-0.085
2017-03-16 12:26:23.287,0.504,0.681,-0.063
2017-03-16 12:26:23.300,0.501,0.666,-0.038
2017-03-16 12:26:23.312,0.488,0.672,-0.032
2017-03-16 12:26:23.325,0.475,0.674,-0.053
2017-03-16 12:26:23.338,0.475,0.688,-0.075
2017-03-16 12:26:23.350,0.487,0.707,-0.097
2017-03-16 12:26:23.362,0.5,0.729,-0.109
2017-03-16 12:26:23.375,0.519,0.751,-0.109
2017-03-16 12:26:23.388,0.539,0.765,-0.103
2017-03-16 12:26:23.400,0.554,0.777,-0.1
2017-03-16 12:26:23.412,0.571,0.789,-0.108
2017-03-16 12:26:23.425,0.584,0.795,-0.123
2017-03-16 12:26:23.437,0.589,0.808,-0.132
2017-03-16 12:26:23.450,0.604,0.856,-0.138
2017-03-16 12:26:23.463,0.619,0.927,-0.144
2017-03-16 12:26:23.475,0.625,1.003,-0.129
2017-03-16 12:26:23.487,0.617,1.07,-0.104
2017-03-16 12:26:23.500,0.604,1.147,-0.073
2017-03-16 12:26:23.513,0.595,1.205,-0.031
2017-03-16 12:26:23.525,0.584,1.299,0.015
2017-03-16 12:26:23.537,0.6,1.445,0.029
2017-03-16 12:26:23.550,0.63,1.601,0.044
2017-03-16 12:26:23.562,0.648,1.661,0.061
2017-03-16 12:26:23.575,0.648,1.575,0.094
2017-03-16 12:26:23.588,0.615,1.448,0.125
2017-03-16 12:26:23.600,0.581,1.364,0.144
2017-03-16 12:26:23.612,0.566,1.343,0.139
2017-03-16 12:26:23.625,0.554,1.328,0.123
2017-03-16 12:26:23.638,0.521,1.32,0.125
2017-03-16 12:26:23.650,0.481,1.299,0.147
2017-03-16 12:26:23.662,0.445,1.271,0.169
2017-03-16 12:26:23.675,0.402,1.249,0.194
2017-03-16 12:26:23.687,0.371,1.228,0.202
2017-03-16 12:26:23.700,0.337,1.167,0.208
2017-03-16 12:26:23.713,0.312,1.103,0.202
2017-03-16 12:26:23.725,0.305,1.026,0.188
2017-03-16 12:26:23.737,0.302,0.959,0.171
2017-03-16 12:26:23.750,0.302,0.886,0.152
2017-03-16 12:26:23.763,0.311,0.838,0.139
2017-03-16 12:26:23.775,0.299,0.795,0.117
2017-03-16 12:26:23.787,0.288,0.769,0.1
2017-03-16 12:26:23.800,0.27,0.751,0.1
2017-03-16 12:26:23.812,0.247,0.745,0.1
2017-03-16 12:26:23.825,0.22,0.745,0.111
2017-03-16 12:26:23.838,0.203,0.736,0.122
2017-03-16 12:26:23.850,0.185,0.724,0.138
2017-03-16 12:26:23.862,0.176,0.708,0.138
2017-03-16 12:26:23.875,0.176,0.692,0.126
2017-03-16 12:26:23.888,0.176,0.686,0.123
2017-03-16 12:26:23.900,0.188,0.68,0.111
2017-03-16 12:26:23.912,0.202,0.689,0.109
2017-03-16 12:26:23.925,0.211,0.695,0.109
2017-03-16 12:26:23.937,0.211,0.706,0.109
2017-03-16 12:26:23.950,0.211,0.736,0.103
2017-03-16 12:26:23.963,0.217,0.772,0.109
2017-03-16 12:26:23.975,0.226,0.833,0.117
2017-03-16 12:26:23.987,0.237,0.875,0.123
2017-03-16 12:26:24.000,0.252,0.921,0.129
2017-03-16 12:26:24.013,0.266,0.952,0.126
2017-03-16 12:26:24.025,0.284,1.006,0.117
2017-03-16 12:26:24.037,0.301,1.126,0.109
2017-03-16 12:26:24.050,0.331,1.293,0.114
2017-03-16 12:26:24.062,0.355,1.432,0.137
2017-03-16 12:26:24.075,0.355,1.525,0.17
2017-03-16 12:26:24.088,0.357,1.53,0.195
2017-03-16 12:26:24.100,0.39,1.452,0.196
2017-03-16 12:26:24.112,0.438,1.362,0.163
2017-03-16 12:26:24.125,0.496,1.282,0.076
2017-03-16 12:26:24.138,0.555,1.241,-0.036
2017-03-16 12:26:24.150,0.589,1.211,-0.132
2017-03-16 12:26:24.162,0.604,1.211,-0.158
2017-03-16 12:26:24.175,0.572,1.226,-0.123
2017-03-16 12:26:24.187,0.544,1.24,-0.048
2017-03-16 12:26:24.200,0.496,1.238,0.044
2017-03-16 12:26:24.213,0.445,1.213,0.121
2017-03-16 12:26:24.225,0.384,1.167,0.147
2017-03-16 12:26:24.237,0.352,1.109,0.139
2017-03-16 12:26:24.250,0.375,1.029,0.094
2017-03-16 12:26:24.263,0.404,0.948,0.055
2017-03-16 12:26:24.275,0.443,0.856,0.018
2017-03-16 12:26:24.287,0.471,0.794,-0.002
2017-03-16 12:26:24.300,0.501,0.73,-0.012
2017-03-16 12:26:24.312,0.524,0.679,-0.015
2017-03-16 12:26:24.325,0.531,0.636,-0.023
2017-03-16 12:26:24.338,0.526,0.62,-0.029
2017-03-16 12:26:24.350,0.496,0.604,-0.038
2017-03-16 12:26:24.362,0.467,0.601,-0.044
2017-03-16 12:26:24.375,0.452,0.613,-0.056
2017-03-16 12:26:24.388,0.455,0.627,-0.067
2017-03-16 12:26:24.400,0.472,0.648,-0.076
2017-03-16 12:26:24.412,0.489,0.679,-0.076
2017-03-16 12:26:24.425,0.504,0.71,-0.082
2017-03-16 12:26:24.437,0.524,0.743,-0.076
2017-03-16 12:26:24.450,0.543,0.789,-0.073
2017-03-16 12:26:24.463,0.556,0.847,-0.076
2017-03-16 12:26:24.475,0.572,0.941,-0.082
2017-03-16 12:26:24.487,0.584,1.023,-0.074
2017-03-16 12:26:24.500,0.587,1.106,-0.047
2017-03-16 12:26:24.513,0.575,1.159,-0.019
2017-03-16 12:26:24.525,0.569,1.205,0.015
2017-03-16 12:26:24.537,0.557,1.252,0.043
2017-03-16 12:26:24.550,0.566,1.352,0.059
2017-03-16 12:26:24.562,0.586,1.482,0.067
2017-03-16 12:26:24.575,0.598,1.575,0.082
2017-03-16 12:26:24.588,0.601,1.56,0.102
2017-03-16 12:26:24.600,0.584,1.481,0.141
2017-03-16 12:26:24.612,0.567,1.432,0.158
2017-03-16 12:26:24.625,0.548,1.413,0.161
2017-03-16 12:26:24.638,0.541,1.4,0.17
2017-03-16 12:26:24.650,0.519,1.378,0.173
2017-03-16 12:26:24.662,0.505,1.359,0.179
2017-03-16 12:26:24.675,0.481,1.314,0.182
2017-03-16 12:26:24.687,0.453,1.269,0.188
2017-03-16 12:26:24.700,0.431,1.232,0.185
2017-03-16 12:26:24.713,0.406,1.193,0.182
2017-03-16 12:26:24.725,0.384,1.129,0.185
2017-03-16 12:26:24.737,0.356,1.062,0.182
2017-03-16 12:26:24.750,0.328,0.988,0.17
2017-03-16 12:26:24.763,0.314,0.932,0.159
2017-03-16 12:26:24.775,0.302,0.877,0.144
2017-03-16 12:26:24.787,0.291,0.84,0.132
2017-03-16 12:26:24.800,0.273,0.809,0.123
2017-03-16 12:26:24.812,0.256,0.778,0.123
2017-03-16 12:26:24.825,0.24,0.76,0.117
2017-03-16 12:26:24.838,0.232,0.751,0.123
2017-03-16 12:26:24.850,0.22,0.76,0.123
2017-03-16 12:26:24.862,0.211,0.762,0.126
2017-03-16 12:26:24.875,0.211,0.762,0.138
2017-03-16 12:26:24.888,0.202,0.76,0.144
2017-03-16 12:26:24.900,0.196,0.762,0.141
2017-03-16 12:26:24.912,0.185,0.768,0.141
2017-03-16 12:26:24.925,0.182,0.777,0.138
2017-03-16 12:26:24.937,0.176,0.78,0.144
2017-03-16 12:26:24.950,0.173,0.777,0.147
2017-03-16 12:26:24.963,0.173,0.782,0.147
2017-03-16 12:26:24.975,0.185,0.818,0.144
2017-03-16 12:26:24.987,0.201,0.875,0.144
2017-03-16 12:26:25.000,0.22,0.93,0.152
2017-03-16 12:26:25.013,0.232,0.97,0.161
2017-03-16 12:26:25.025,0.24,0.991,0.167
2017-03-16 12:26:25.037,0.243,1.038,0.17
2017-03-16 12:26:25.050,0.261,1.138,0.173
2017-03-16 12:26:25.062,0.286,1.251,0.187
2017-03-16 12:26:25.075,0.314,1.343,0.199
2017-03-16 12:26:25.088,0.326,1.371,0.211
2017-03-16 12:26:25.100,0.331,1.32,0.217
2017-03-16 12:26:25.112,0.357,1.243,0.2
2017-03-16 12:26:25.125,0.396,1.173,0.144
2017-03-16 12:26:25.138,0.43,1.147,0.051
2017-03-16 12:26:25.150,0.466,1.147,-0.041
2017-03-16 12:26:25.162,0.484,1.163,-0.101
2017-03-16 12:26:25.175,0.487,1.205,-0.138
2017-03-16 12:26:25.187,0.482,1.253,-0.119
2017-03-16 12:26:25.200,0.457,1.284,-0.059
2017-03-16 12:26:25.213,0.427,1.277,0.023
2017-03-16 12:26:25.225,0.384,1.223,0.1
2017-03-16 12:26:25.237,0.356,1.155,0.132
2017-03-16 12:26:25.250,0.355,1.076,0.114
2017-03-16 12:26:25.263,0.379,1.009,0.059
2017-03-16 12:26:25.275,0.431,0.941,-0.003
2017-03-16 12:26:25.287,0.468,0.885,-0.052
2017-03-16 12:26:25.300,0.496,0.827,-0.07
2017-03-16 12:26:25.312,0.512,0.782,-0.073
2017-03-16 12:26:25.325,0.531,0.745,-0.059
2017-03-16 12:26:25.338,0.548,0.717,-0.053
2017-03-16 12:26:25.350,0.548,0.701,-0.044
2017-03-16 12:26:25.362,0.545,0.701,-0.052
2017-03-16 12:26:25.375,0.543,0.707,-0.07
2017-03-16 12:26:25.388,0.529,0.723,-0.082
2017-03-16 12:26:25.400,0.513,0.751,-0.085
2017-03-16 12:26:25.412,0.51,0.779,-0.085
2017-03-16 12:26:25.425,0.513,0.806,-0.073
2017-03-16 12:26:25.437,0.513,0.823,-0.056
2017-03-16 12:26:25.450,0.513,0.853,-0.053
2017-03-16 12:26:25.463,0.512,0.898,-0.053
2017-03-16 12:26:25.475,0.543,0.968,-0.053
2017-03-16 12:26:25.487,0.585,1.038,-0.053
2017-03-16 12:26:25.500,0.633,1.103,-0.038
2017-03-16 12:26:25.513,0.668,1.148,-0.013
2017-03-16 12:26:25.525,0.689,1.182,0.015
2017-03-16 12:26:25.537,0.689,1.195,0.031
2017-03-16 12:26:25.550,0.68,1.223,0.044
2017-03-16 12:26:25.562,0.663,1.286,0.044
2017-03-16 12:26:25.575,0.672,1.393,0.032
2017-03-16 12:26:25.588,0.674,1.456,0.031
2017-03-16 12:26:25.600,0.654,1.46,0.067
2017-03-16 12:26:25.612,0.6,1.405,0.099
2017-03-16 12:26:25.625,0.575,1.328,0.123
2017-03-16 12:26:25.638,0.546,1.283,0.129
2017-03-16 12:26:25.650,0.54,1.284,0.126
2017-03-16 12:26:25.662,0.52,1.29,0.126
2017-03-16 12:26:25.675,0.484,1.299,0.147
2017-03-16 12:26:25.687,0.442,1.313,0.169
2017-03-16 12:26:25.700,0.399,1.328,0.208
2017-03-16 12:26:25.713,0.354,1.337,0.237
2017-03-16 12:26:25.725,0.32,1.328,0.258
2017-03-16 12:26:25.737,0.291,1.307,0.267
2017-03-16 12:26:25.750,0.27,1.246,0.264
2017-03-16 12:26:25.763,0.261,1.168,0.253
2017-03-16 12:26:25.775,0.267,1.076,0.226
2017-03-16 12:26:25.787,0.281,1.009,0.2
2017-03-16 12:26:25.800,0.302,0.941,0.173
2017-03-16 12:26:25.812,0.314,0.888,0.162
2017-03-16 12:26:25.825,0.317,0.848,0.144
2017-03-16 12:26:25.838,0.306,0.807,0.141
2017-03-16 12:26:25.850,0.296,0.795,0.138
2017-03-16 12:26:25.862,0.288,0.798,0.129
2017-03-16 12:26:25.875,0.267,0.804,0.126
2017-03-16 12:26:25.888,0.247,0.806,0.132
2017-03-16 12:26:25.900,0.22,0.798,0.138
2017-03-16 12:26:25.912,0.2,0.792,0.141
2017-03-16 12:26:25.925,0.182,0.783,0.141
2017-03-16 12:26:25.937,0.167,0.766,0.132
2017-03-16 12:26:25.950,0.161,0.748,0.129
2017-03-16 12:26:25.963,0.161,0.733,0.115
2017-03-16 12:26:25.975,0.167,0.733,0.1
2017-03-16 12:26:25.987,0.17,0.759,0.094
2017-03-16 12:26:26.000,0.173,0.795,0.1
2017-03-16 12:26:26.013,0.176,0.835,0.113
2017-03-16 12:26:26.025,0.188,0.862,0.126
2017-03-16 12:26:26.037,0.21,0.88,0.126
2017-03-16 12:26:26.050,0.232,0.894,0.114
2017-03-16 12:26:26.062,0.251,0.95,0.109
2017-03-16 12:26:26.075,0.273,1.056,0.111
2017-03-16 12:26:26.088,0.287,1.183,0.131
2017-03-16 12:26:26.100,0.287,1.299,0.17
2017-03-16 12:26:26.112,0.274,1.37,0.201
2017-03-16 12:26:26.125,0.27,1.411,0.229
2017-03-16 12:26:26.138,0.294,1.383,0.24
2017-03-16 12:26:26.150,0.346,1.308,0.226
2017-03-16 12:26:26.162,0.402,1.248,0.159
2017-03-16 12:26:26.175,0.472,1.223,0.053
2017-03-16 12:26:26.187,0.54,1.222,-0.055
2017-03-16 12:26:26.200,0.61,1.246,-0.114
2017-03-16 12:26:26.213,0.626,1.278,-0.113
2017-03-16 12:26:26.225,0.589,1.314,-0.044
2017-03-16 12:26:26.237,0.547,1.327,0.037
2017-03-16 12:26:26.250,0.49,1.29,0.129
2017-03-16 12:26:26.263,0.442,1.226,0.184
2017-03-16 12:26:26.275,0.387,1.15,0.196
2017-03-16 12:26:26.287,0.374,1.073,0.175
2017-03-16 12:26:26.300,0.411,1,0.114
2017-03-16 12:26:26.312,0.433,0.941,0.061
2017-03-16 12:26:26.325,0.46,0.871,0.023
2017-03-16 12:26:26.338,0.483,0.826,0.003
2017-03-16 12:26:26.350,0.504,0.783,0.015
2017-03-16 12:26:26.362,0.525,0.746,0.028
2017-03-16 12:26:26.375,0.528,0.716,0.044
2017-03-16 12:26:26.388,0.528,0.693,0.039
2017-03-16 12:26:26.400,0.519,0.686,0.023
2017-03-16 12:26:26.412,0.504,0.692,0.004
2017-03-16 12:26:26.425,0.496,0.701,-0.018
2017-03-16 12:26:26.437,0.49,0.717,-0.026
2017-03-16 12:26:26.450,0.496,0.739,-0.026
2017-03-16 12:26:26.463,0.512,0.764,-0.026
2017-03-16 12:26:26.475,0.543,0.795,-0.029
2017-03-16 12:26:26.487,0.568,0.808,-0.041
2017-03-16 12:26:26.500,0.601,0.833,-0.044
2017-03-16 12:26:26.513,0.618,0.875,-0.056
2017-03-16 12:26:26.525,0.648,0.938,-0.067
2017-03-16 12:26:26.537,0.673,0.995,-0.082
2017-03-16 12:26:26.550,0.686,1.059,-0.073
2017-03-16 12:26:26.562,0.675,1.118,-0.057
2017-03-16 12:26:26.575,0.657,1.164,-0.032
2017-03-16 12:26:26.588,0.64,1.203,-0.013
2017-03-16 12:26:26.600,0.625,1.293,0.012
2017-03-16 12:26:26.612,0.63,1.408,0.015
2017-03-16 12:26:26.625,0.642,1.501,0.023
2017-03-16 12:26:26.638,0.64,1.505,0.046
2017-03-16 12:26:26.650,0.604,1.472,0.085
2017-03-16 12:26:26.662,0.576,1.418,0.116
2017-03-16 12:26:26.675,0.56,1.393,0.138
2017-03-16 12:26:26.687,0.541,1.396,0.152
2017-03-16 12:26:26.700,0.51,1.402,0.161
2017-03-16 12:26:26.713,0.47,1.413,0.181
2017-03-16 12:26:26.725,0.44,1.411,0.208
2017-03-16 12:26:26.737,0.412,1.374,0.225
2017-03-16 12:26:26.750,0.387,1.343,0.243
2017-03-16 12:26:26.763,0.371,1.313,0.243
2017-03-16 12:26:26.775,0.355,1.249,0.238
2017-03-16 12:26:26.787,0.343,1.17,0.227
2017-03-16 12:26:26.800,0.331,1.103,0.211
2017-03-16 12:26:26.812,0.317,1.038,0.199
2017-03-16 12:26:26.825,0.314,0.974,0.194
2017-03-16 12:26:26.838,0.305,0.923,0.18
2017-03-16 12:26:26.850,0.299,0.883,0.161
2017-03-16 12:26:26.862,0.283,0.843,0.152
2017-03-16 12:26:26.875,0.267,0.818,0.141
2017-03-16 12:26:26.888,0.253,0.796,0.141
2017-03-16 12:26:26.900,0.232,0.78,0.132
2017-03-16 12:26:26.912,0.215,0.768,0.138
2017-03-16 12:26:26.925,0.191,0.762,0.132
2017-03-16 12:26:26.937,0.174,0.754,0.132
2017-03-16 12:26:26.950,0.155,0.751,0.129
2017-03-16 12:26:26.963,0.147,0.745,0.126
2017-03-16 12:26:26.975,0.144,0.73,0.126
2017-03-16 12:26:26.987,0.141,0.718,0.123
2017-03-16 12:26:27.000,0.144,0.718,0.114
2017-03-16 12:26:27.013,0.147,0.732,0.111
2017-03-16 12:26:27.025,0.152,0.774,0.111
2017-03-16 12:26:27.037,0.166,0.819,0.116
2017-03-16 12:26:27.050,0.182,0.865,0.138
2017-03-16 12:26:27.062,0.196,0.894,0.151
2017-03-16 12:26:27.075,0.205,0.897,0.167
2017-03-16 12:26:27.088,0.216,0.922,0.167
2017-03-16 12:26:27.100,0.232,1.006,0.155
2017-03-16 12:26:27.112,0.26,1.132,0.155
2017-03-16 12:26:27.125,0.287,1.276,0.17
2017-03-16 12:26:27.138,0.296,1.375,0.198
2017-03-16 12:26:27.150,0.29,1.425,0.232
2017-03-16 12:26:27.162,0.298,1.404,0.246
2017-03-16 12:26:27.175,0.331,1.337,0.238
2017-03-16 12:26:27.187,0.387,1.283,0.183
2017-03-16 12:26:27.200,0.469,1.264,0.067
2017-03-16 12:26:27.213,0.54,1.255,-0.04
2017-03-16 12:26:27.225,0.595,1.261,-0.109
2017-03-16 12:26:27.237,0.588,1.294,-0.105
2017-03-16 12:26:27.250,0.548,1.326,-0.044
2017-03-16 12:26:27.263,0.498,1.329,0.049
2017-03-16 12:26:27.275,0.443,1.293,0.144
2017-03-16 12:26:27.287,0.389,1.223,0.195
2017-03-16 12:26:27.300,0.328,1.144,0.202
2017-03-16 12:26:27.312,0.29,1.062,0.157
2017-03-16 12:26:27.325,0.311,0.982,0.094
2017-03-16 12:26:27.338,0.359,0.932,0.034
2017-03-16 12:26:27.350,0.405,0.886,0.012
2017-03-16 12:26:27.362,0.444,0.843,0.009
2017-03-16 12:26:27.375,0.484,0.818,0.023
2017-03-16 12:26:27.388,0.518,0.79,0.038
2017-03-16 12:26:27.400,0.543,0.765,0.038
2017-03-16 12:26:27.412,0.545,0.751,0.03
2017-03-16 12:26:27.425,0.534,0.748,0.009
2017-03-16 12:26:27.437,0.517,0.748,-0.014
2017-03-16 12:26:27.450,0.501,0.748,-0.032
2017-03-16 12:26:27.463,0.51,0.761,-0.046
2017-03-16 12:26:27.475,0.519,0.777,-0.062
2017-03-16 12:26:27.487,0.539,0.797,-0.076
2017-03-16 12:26:27.500,0.566,0.806,-0.082
2017-03-16 12:26:27.513,0.597,0.817,-0.094
2017-03-16 12:26:27.525,0.633,0.85,-0.097
2017-03-16 12:26:27.537,0.659,0.906,-0.103
2017-03-16 12:26:27.550,0.683,0.985,-0.109
2017-03-16 12:26:27.562,0.686,1.07,-0.101
2017-03-16 12:26:27.575,0.68,1.147,-0.07
2017-03-16 12:26:27.588,0.655,1.193,-0.033
2017-03-16 12:26:27.600,0.628,1.217,0
2017-03-16 12:26:27.612,0.599,1.231,0.028
2017-03-16 12:26:27.625,0.598,1.29,0.032
2017-03-16 12:26:27.638,0.603,1.389,0.023
2017-03-16 12:26:27.650,0.625,1.481,0.029
2017-03-16 12:26:27.662,0.63,1.516,0.058
2017-03-16 12:26:27.675,0.619,1.481,0.094
2017-03-16 12:26:27.687,0.585,1.405,0.128
2017-03-16 12:26:27.700,0.566,1.364,0.155
2017-03-16 12:26:27.713,0.544,1.366,0.167
2017-03-16 12:26:27.725,0.519,1.381,0.179
2017-03-16 12:26:27.737,0.491,1.396,0.195
2017-03-16 12:26:27.750,0.455,1.399,0.214
2017-03-16 12:26:27.763,0.429,1.388,0.231
2017-03-16 12:26:27.775,0.399,1.358,0.246
2017-03-16 12:26:27.787,0.376,1.322,0.252
2017-03-16 12:26:27.800,0.352,1.264,0.246
2017-03-16 12:26:27.812,0.329,1.18,0.24
2017-03-16 12:26:27.825,0.317,1.079,0.229
2017-03-16 12:26:27.838,0.314,1.017,0.218
2017-03-16 12:26:27.850,0.317,0.956,0.202
2017-03-16 12:26:27.862,0.32,0.91,0.183
2017-03-16 12:26:27.875,0.314,0.88,0.158
2017-03-16 12:26:27.888,0.3,0.857,0.144
2017-03-16 12:26:27.900,0.282,0.842,0.138
2017-03-16 12:26:27.912,0.256,0.849,0.141
2017-03-16 12:26:27.925,0.229,0.862,0.144
2017-03-16 12:26:27.937,0.203,0.868,0.157
2017-03-16 12:26:27.950,0.173,0.856,0.173
2017-03-16 12:26:27.963,0.156,0.828,0.182
2017-03-16 12:26:27.975,0.141,0.795,0.182
2017-03-16 12:26:27.987,0.132,0.769,0.168
2017-03-16 12:26:28.000,0.138,0.751,0.147
2017-03-16 12:26:28.013,0.147,0.748,0.129
2017-03-16 12:26:28.025,0.161,0.748,0.123
2017-03-16 12:26:28.037,0.175,0.748,0.117
2017-03-16 12:26:28.050,0.191,0.751,0.123
2017-03-16 12:26:28.062,0.191,0.764,0.126
2017-03-16 12:26:28.075,0.199,0.798,0.141
2017-03-16 12:26:28.088,0.205,0.832,0.152
2017-03-16 12:26:28.100,0.217,0.848,0.152
2017-03-16 12:26:28.112,0.226,0.853,0.144
2017-03-16 12:26:28.125,0.24,0.868,0.132
2017-03-16 12:26:28.138,0.26,0.94,0.115
2017-03-16 12:26:28.150,0.287,1.062,0.103
2017-03-16 12:26:28.162,0.302,1.191,0.113
2017-03-16 12:26:28.175,0.299,1.299,0.144
2017-03-16 12:26:28.187,0.29,1.363,0.184
2017-03-16 12:26:28.200,0.299,1.372,0.202
2017-03-16 12:26:28.213,0.316,1.329,0.2
2017-03-16 12:26:28.225,0.358,1.261,0.167
2017-03-16 12:26:28.237,0.41,1.224,0.092
2017-03-16 12:26:28.250,0.481,1.22,-0.009
2017-03-16 12:26:28.263,0.538,1.239,-0.08
2017-03-16 12:26:28.275,0.581,1.29,-0.109
2017-03-16 12:26:28.287,0.559,1.35,-0.07
2017-03-16 12:26:28.300,0.513,1.378,0.026
2017-03-16 12:26:28.312,0.457,1.382,0.134
2017-03-16 12:26:28.325,0.402,1.349,0.229
2017-03-16 12:26:28.338,0.368,1.296,0.255
2017-03-16 12:26:28.350,0.367,1.22,0.223
2017-03-16 12:26:28.362,0.403,1.141,0.144
2017-03-16 12:26:28.375,0.455,1.059,0.07
2017-03-16 12:26:28.388,0.508,0.977,0.024
2017-03-16 12:26:28.400,0.554,0.894,0.003
2017-03-16 12:26:28.412,0.594,0.827,0.014
2017-03-16 12:26:28.425,0.625,0.765,0.026
2017-03-16 12:26:28.437,0.633,0.731,0.032
2017-03-16 12:26:28.450,0.616,0.707,0.029
2017-03-16 12:26:28.463,0.596,0.701,0.023
2017-03-16 12:26:28.475,0.569,0.701,0.012
2017-03-16 12:26:28.487,0.546,0.709,0.003
2017-03-16 12:26:28.500,0.54,0.733,0
2017-03-16 12:26:28.513,0.545,0.761,-0.003
2017-03-16 12:26:28.525,0.557,0.789,-0.012
2017-03-16 12:26:28.537,0.58,0.803,-0.012
2017-03-16 12:26:28.550,0.598,0.824,-0.012
2017-03-16 12:26:28.562,0.612,0.86,-0.012
2017-03-16 12:26:28.575,0.625,0.924,-0.012
2017-03-16 12:26:28.588,0.633,0.994,-0.004
2017-03-16 12:26:28.600,0.639,1.056,0.015
2017-03-16 12:26:28.612,0.626,1.104,0.031
2017-03-16 12:26:28.625,0.601,1.138,0.047
2017-03-16 12:26:28.638,0.585,1.15,0.056
2017-03-16 12:26:28.650,0.569,1.164,0.062
2017-03-16 12:26:28.662,0.549,1.214,0.062
2017-03-16 12:26:28.675,0.545,1.314,0.062
2017-03-16 12:26:28.687,0.565,1.41,0.061
2017-03-16 12:26:28.700,0.581,1.452,0.085
2017-03-16 12:26:28.713,0.573,1.427,0.102
2017-03-16 12:26:28.725,0.543,1.37,0.129
2017-03-16 12:26:28.737,0.528,1.343,0.141
2017-03-16 12:26:28.750,0.525,1.372,0.155
2017-03-16 12:26:28.763,0.505,1.41,0.178
2017-03-16 12:26:28.775,0.481,1.425,0.202
2017-03-16 12:26:28.787,0.447,1.425,0.225
2017-03-16 12:26:28.800,0.413,1.422,0.243
2017-03-16 12:26:28.812,0.385,1.409,0.266
2017-03-16 12:26:28.825,0.358,1.387,0.264
2017-03-16 12:26:28.838,0.341,1.34,0.247
2017-03-16 12:26:28.850,0.328,1.261,0.238
2017-03-16 12:26:28.862,0.326,1.168,0.227
2017-03-16 12:26:28.875,0.32,1.076,0.211
2017-03-16 12:26:28.888,0.32,1,0.195
2017-03-16 12:26:28.900,0.32,0.941,0.179
2017-03-16 12:26:28.912,0.314,0.895,0.159
2017-03-16 12:26:28.925,0.296,0.868,0.147
